TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,Purpose,OutOfPolicy,EntitiyCode,EmployeeNumber,BusinessUnit,HotelNights,NetCosts,Transportation_CO2e,Hotel_CO2e,Spend_CO2e
57094,US,New York,JP,Tokyo,Customer Visit,No,9000,M1363-M5393,Value Engineering,4,10274.0,8917.7856,156.0,7141.1958
57095,US,New York,CA,Toronto,Internal Business Trip,Yes,8000,M1363-M5394,Sales,3,1915.0,248.5826,22.2,907.2314
57096,CN,Beijing,RU,Moscow,Enablement,No,6000,M1363-M5394,Product Management,2,5081.0,4760.8986,48.4,6998.1061
57097,AU,Sydney,SG,Singapore,Customer Visit,No,10000,M1363-M5396,Sales,3,1871.0,1782.9322,73.5,1073.8506
57098,CN,Beijing,IN,New Delhi,Customer Visit,No,10000,M1363-M5396,Operations,3,1370.0,1079.4338,176.7,1456.1862
57099,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,9000,M1363-M5399,Sales,3,2615.0,3416.9176,48.3,2033.5896
57100,US,New York,CA,Toronto,Customer Visit,No,6000,M1363-M5399,Office Management,3,1764.0,248.5826,22.2,815.0107
57101,BR,São Paulo,US,Miami,Internal Business Trip,Yes,6000,M1363-M5399,Sales,4,5992.0,5400.4536,64.4,3058.821
57102,BR,São Paulo,AR,Buenos Aires,Enablement,No,10000,M1363-M5400,Executive Management,4,1215.0,502.4644,224.0,419.8903
57103,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,7000,M1363-M5402,Sales,2,2030.0,2107.427,102.8,1203.8627
57104,BR,São Paulo,PT,Lisbon,Customer Visit,No,9000,M1363-M5403,Sales,5,3111.0,2247.889,95.0,1330.7599
57105,DE,Berlin,ES,Madrid,Customer Visit,Yes,9000,M1363-M5404,Executive Management,3,1366.0,823.1354,21.0,360.0426
57106,AU,Sydney,SG,Singapore,Enablement,No,8000,M1363-M5405,Marketing,2,1408.0,1782.9322,49.0,1019.7977
57107,BR,São Paulo,AR,Buenos Aires,Conference/Exhibition,No,10000,M1363-M5410,Sales,3,1238.0,502.4644,168.0,543.4656
57108,BR,São Paulo,US,Miami,Enablement,No,10000,M1363-M5412,Product Management,5,2816.0,1862.2934,80.5,848.4176
57109,US,New York,CA,Toronto,Enablement,No,10000,M1363-M5413,Executive Management,3,1682.0,248.5826,22.2,733.8249
57110,BR,São Paulo,US,Miami,Internal Business Trip,No,10000,M1363-M5418,Sales,1,1465.0,1862.2934,16.1,755.4039
57111,AU,Sydney,SG,Singapore,Conference/Exhibition,No,8000,M1363-M5419,Ecosystem,3,1800.0,1782.9322,73.5,978.9578
57112,CN,Beijing,RU,Moscow,Customer Visit,No,10000,M1363-M5424,Customer Support,6,5597.0,4760.8986,145.2,7118.488
57113,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,7000,M1363-M5429,Sales,6,2811.0,4883.3882,79.2,2140.9941
57114,CN,Beijing,IN,New Delhi,Customer Visit,Yes,6000,M1363-M5433,Marketing,4,1232.0,1079.4338,235.6,1134.2008
57115,US,New York,FR,Paris,Conference/Exhibition,Yes,7000,M1363-M5433,Marketing,2,7116.0,4811.769,13.4,5090.2696
57116,DE,Berlin,ES,Madrid,Customer Visit,No,6000,M1363-M5436,Sales,6,2172.0,823.1354,42.0,395.4385
57117,AU,Sydney,US,Los Angeles,Customer Visit,No,10000,M1363-M5439,Sales,4,3545.0,3416.9176,64.4,2691.8336
57118,BR,São Paulo,ZA,Johannesburg,Partner Visit,No,9000,M1363-M5449,Value Engineering,3,2266.0,2107.427,154.2,1247.712
57119,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,7000,M1363-M5449,Marketing,2,1016.0,502.4644,112.0,484.3355
57120,US,New York,CA,Toronto,Customer Visit,No,8000,M1363-M5449,Value Engineering,2,554.3,357.0808,14.8,9.0302
57121,DE,Berlin,ES,Madrid,Conference/Exhibition,Yes,9000,M1363-M5452,Sales,1,335.11,986.7558,7.0,10.0864
57122,DE,Berlin,NL,Amsterdam,Internal Business Trip,No,6000,M1363-M5454,Sales,3,937.0,175.9086,44.4,77.9816
57123,AU,Sydney,AU,Perth,Internal Business Trip,No,8000,M1363-M5455,Sales,3,1086.0,971.6856,105.0,697.8828
57124,AU,Sydney,US,Los Angeles,Customer Visit,No,9000,M1363-M5458,Sales,1,2424.0,3416.9176,16.1,2572.9172
57125,AU,Sydney,DE,Frankfurt,Customer Visit,No,7000,M1363-M5458,Customer Support,2,2528.0,4725.91,26.4,2862.2848
57126,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,10000,M1363-M5461,Marketing,3,2581.0,4695.2446,39.6,2429.3557
57127,DE,Berlin,IT,Rome,Partner Visit,Yes,9000,M1363-M5461,Marketing,1,866.0,523.7544,14.3,313.5855
57128,BR,São Paulo,AR,Buenos Aires,Conference/Exhibition,No,7000,M1363-M5461,Sales,3,1071.0,502.4644,168.0,444.4725
57129,MX,Mexico City,US,Miami,Customer Visit,No,8000,M1363-M5463,Marketing,4,1694.0,608.0284,64.4,354.6382
57130,AU,Sydney,SG,Singapore,Customer Visit,No,6000,M1363-M5464,Executive Management,3,1722.0,1782.9322,73.5,944.1237
57131,CN,Beijing,RU,Moscow,Conference/Exhibition,No,7000,M1363-M5469,Customer Support,3,1456.0,1641.749,72.6,1585.2705
57132,BR,São Paulo,AR,Buenos Aires,Partner Visit,Yes,9000,M1363-M5469,Marketing,3,1150.0,502.4644,168.0,488.9862
57133,BR,São Paulo,US,Miami,Internal Business Trip,Yes,7000,M1363-M5470,Sales,1,4802.0,5400.4536,16.1,2967.8005
57134,AU,Sydney,DE,Frankfurt,Customer Visit,No,7000,M1363-M5470,Services,3,2399.0,4695.2446,39.6,2321.16
57135,US,New York,MX,Mexico City,Customer Visit,No,9000,M1363-M5471,Sales,5,1379.0,991.128,96.5,494.9968
57136,AU,Sydney,SG,Singapore,Customer Visit,No,7000,M1363-M5474,Executive Management,2,1272.0,1782.9322,49.0,874.4555
57137,BR,São Paulo,US,Miami,Customer Visit,No,9000,M1363-M5477,Marketing,4,2578.0,1862.2934,64.4,892.2669
57138,AU,Sydney,DE,Frankfurt,Customer Visit,No,9000,M1363-M5479,Sales,3,10167.0,13704.6388,39.6,12809.0351
57139,AU,Sydney,US,Los Angeles,Conference/Exhibition,Yes,7000,M1363-M5494,Value Engineering,3,11154.0,9908.699,48.3,12203.9399
57140,AU,Sydney,DE,Frankfurt,Customer Visit,No,6000,M1363-M5494,Sales,3,2507.0,4695.2446,39.6,2432.8601
57141,CN,Beijing,IN,New Delhi,Enablement,No,7000,M1363-M5496,Marketing,5,1344.0,1079.4338,294.5,1103.7427
57142,DE,Berlin,FR,Paris,Conference/Exhibition,Yes,9000,M1363-M5496,Sales,6,2398.0,392.5254,40.2,236.71
57143,DE,Berlin,ES,Madrid,Conference/Exhibition,No,6000,M1363-M5496,Value Engineering,5,1714.0,823.1354,35.0,316.3508
57144,BR,São Paulo,ZA,Johannesburg,Internal Business Trip,No,9000,M1363-M5501,Executive Management,2,1590.0,2107.427,102.8,913.5271
57145,DE,Berlin,FR,Paris,Customer Visit,Yes,10000,M1363-M5502,Operations,2,1249.0,392.5254,13.4,302.5242
57146,DE,Berlin,ES,Madrid,Conference/Exhibition,No,9000,M1363-M5506,Operations,3,2115.0,400.2732,21.0,137.7683
57147,AU,Sydney,DE,Frankfurt,Internal Business Trip,No,7000,M1363-M5509,Sales,2,2213.0,4695.2446,26.4,2210.446
57148,BR,São Paulo,US,Miami,Customer Visit,No,8000,M1363-M5509,Sales,3,2029.0,1862.2934,48.3,719.5272
57149,AU,Sydney,DE,Frankfurt,Customer Visit,Yes,10000,M1363-M5514,Customer Support,2,8898.0,13704.6388,26.4,11374.3805
57150,DE,Berlin,ES,Madrid,Enablement,No,10000,M1363-M5516,Value Engineering,5,1409.0,548.794,35.0,110.6122
57151,CN,Beijing,RU,Moscow,Customer Visit,No,9000,M1363-M5520,Engineering,4,1511.0,1641.749,96.8,1431.5297
57152,AU,Sydney,AU,Perth,Customer Visit,No,7000,M1363-M5520,Sales,3,2882.0,1457.43,105.0,2885.2228
57153,CN,Beijing,IN,New Delhi,Customer Visit,Yes,9000,M1363-M5520,Marketing,1,943.0,1079.4338,58.9,1179.1627
57154,DE,Berlin,ES,Madrid,Conference/Exhibition,No,8000,M1363-M5523,Engineering,3,1211.0,823.1354,21.0,291.463
57155,US,New York,JP,Tokyo,Customer Visit,Yes,9000,M1363-M5523,Customer Support,4,12796.0,8917.7856,156.0,8947.7765
57156,US,New York,MX,Mexico City,Conference/Exhibition,Yes,10000,M1363-M5527,Marketing,2,1849.0,1486.5916,38.6,1182.3172
57157,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,10000,M1363-M5530,Legal,1,2409.0,3416.9176,16.1,2487.6338
57158,AU,Sydney,AU,Brisbane,Customer Visit,No,6000,M1363-M5533,Value Engineering,2,552.0,223.2116,70.0,284.6785
57159,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,7000,M1363-M5537,Sales,3,2133.0,2107.427,154.2,1191.2394
57160,AU,Sydney,US,Los Angeles,Customer Visit,No,10000,M1363-M5538,Marketing,5,3369.0,3416.9176,80.5,2232.9847
57161,ZA,Cape Town,ZA,Johannesburg,Customer Visit,No,9000,M1363-M5538,Operations,2,437.0,376.8716,102.8,309.0263
57162,BR,São Paulo,US,Miami,Customer Visit,No,6000,M1363-M5540,Sales,3,2035.0,1862.2934,48.3,732.8149
57163,BR,São Paulo,AR,Buenos Aires,Customer Visit,Yes,6000,M1363-M5541,Sales,2,1888.0,753.6458,112.0,1078.2942
57164,BR,São Paulo,AR,Buenos Aires,Conference/Exhibition,No,10000,M1363-M5546,Executive Management,3,1168.0,502.4644,168.0,503.6026
57165,BR,São Paulo,PT,Lisbon,Customer Visit,No,6000,M1363-M5549,Sales,3,2766.0,2247.889,57.0,1446.3626
57166,AU,Sydney,SG,Singapore,Customer Visit,No,9000,M1363-M5550,Ecosystem,6,2867.0,1782.9322,147.0,1145.9211
57167,CN,Beijing,IN,New Delhi,Conference/Exhibition,Yes,7000,M1363-M5551,Sales,2,1158.0,1079.4338,117.8,1296.6439
57168,AU,Sydney,DE,Frankfurt,Enablement,No,7000,M1363-M5554,Executive Management,1,2226.0,4883.3882,13.2,2467.211
57169,CN,Beijing,IN,New Delhi,Internal Business Trip,No,6000,M1363-M5555,Sales,1,1007.0,1079.4338,58.9,1302.4454
57170,BR,São Paulo,US,Miami,Conference/Exhibition,No,6000,M1364-M5003,Executive Management,6,6749.0,5400.4536,96.6,3135.2251
57171,BR,São Paulo,JP,Tokyo,Enablement,Yes,9000,M1364-M5007,Sales,3,13865.0,15298.279599999998,117.0,9484.5374
57172,US,New York,CA,Toronto,Customer Visit,No,8000,M1364-M5015,Marketing,4,1929.0,248.5826,29.6,755.1066
57173,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,10000,M1364-M5016,Value Engineering,2,2093.0,2107.427,102.8,1237.0818
57174,US,New York,MX,Mexico City,Customer Visit,Yes,10000,M1364-M5023,Marketing,2,2069.0,1486.5916,38.6,1377.0054
57175,CN,Beijing,RU,Moscow,Conference/Exhibition,No,8000,M1364-M5023,Customer Support,5,5326.0,4760.8986,121.0,6877.7241
57176,DE,Berlin,GB,London,Customer Visit,No,10000,M1364-M5029,Sales,2,1043.0,427.4834,20.8,210.1631
57177,CN,Beijing,IN,New Delhi,Conference/Exhibition,No,6000,M1364-M5033,Sales,1,1128.0,1079.4338,58.9,1447.4839
57178,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,9000,M1364-M5035,Marketing,1,991.0,502.4644,56.0,556.7533
57179,AU,Sydney,US,Los Angeles,Internal Business Trip,No,9000,M1364-M5040,Marketing,1,9937.0,9908.699,16.1,11545.6959
57180,CN,Beijing,IN,New Delhi,Customer Visit,No,10000,M1364-M5054,Sales,6,1447.0,1079.4338,353.4,1077.6358
57181,AU,Sydney,AU,Brisbane,Customer Visit,No,8000,M1364-M5055,Marketing,1,409.0,223.2116,35.0,269.0632
57182,BR,São Paulo,US,Miami,Partner Visit,No,9000,M1364-M5057,Sales,1,1425.0,1862.2934,16.1,724.8423
57183,AU,Sydney,SG,Singapore,Conference/Exhibition,No,9000,M1364-M5058,Sales,3,1641.0,1782.9322,73.5,888.8696
57184,AU,Sydney,AU,Perth,Customer Visit,No,7000,M1364-M5073,Customer Support,2,2341.0,1457.43,70.0,2434.7821
57185,CN,Beijing,IN,New Delhi,Customer Visit,No,8000,M1364-M5073,Sales,3,1125.0,1079.4338,176.7,1083.4374
57186,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,8000,M1364-M5082,Sales,3,2271.0,2107.427,154.2,1257.6777
57187,MX,Mexico City,US,Miami,Partner Visit,No,7000,M1364-M5099,Services,1,572.11,818.6692,16.1,32.5277
57188,AU,Sydney,DE,Frankfurt,Customer Visit,No,8000,M1364-M5103,Office Management,3,2797.0,4695.2446,39.6,2768.328
57189,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,9000,M1364-M5125,Customer Support,3,14035.0,8429.4106,154.2,9092.7508
57190,CN,Beijing,RU,Moscow,Conference/Exhibition,Yes,6000,M1364-M5140,Sales,3,5656.0,4760.8986,72.6,7642.0769
57191,AU,Sydney,CN,Beijing,Customer Visit,No,7000,M1364-M5140,Marketing,3,1923.0,2554.4790000000003,160.5,1872.608
57192,DE,Berlin,FR,Paris,Customer Visit,No,9000,M1364-M5146,Value Engineering,3,1268.0,261.7012,20.1,100.6571
57193,US,New York,MX,Mexico City,Customer Visit,No,8000,M1364-M5149,Sales,4,2325.0,1486.5916,77.2,1368.3351
57194,ZA,Cape Town,ZA,Johannesburg,Customer Visit,No,10000,M1364-M5154,Marketing,3,546.0,376.8716,154.2,275.9754
57195,JP,Fukuoka,JP,Tokyo,Customer Visit,No,10000,M1364-M5156,Finance,4,1696.0,391.9474,156.0,256.8422
57196,ZA,Cape Town,ZA,Johannesburg,Conference/Exhibition,Yes,7000,M1364-M5157,Engineering,3,518.0,376.8716,154.2,272.6703
57197,AU,Sydney,DE,Frankfurt,Customer Visit,No,9000,M1364-M5159,Value Engineering,1,9917.0,13615.7122,13.2,11699.1076
57198,BR,São Paulo,US,Miami,Conference/Exhibition,No,10000,M1364-M5163,Executive Management,3,6370.0,5400.4536,48.3,3599.6291
57199,BR,São Paulo,US,Miami,Conference/Exhibition,No,9000,M1364-M5165,Sales,3,2352.0,1862.2934,48.3,920.171
57200,CN,Beijing,AU,Sydney,Conference/Exhibition,No,6000,M1364-M5166,Marketing,4,2602.0,2554.4790000000003,140.0,2528.0205
57201,CN,Beijing,IN,New Delhi,Customer Visit,No,7000,M1364-M5168,Executive Management,6,3263.0,3130.2438,353.4,3624.5113
57202,AU,Sydney,US,Los Angeles,Customer Visit,Yes,6000,M1364-M5173,Sales,2,9495.0,9908.699,32.2,10670.0391
57203,DE,Berlin,IT,Rome,Customer Visit,Yes,8000,M1364-M5174,Sales,3,1035.0,349.1932,42.9,106.1877
57204,AU,Sydney,AU,Perth,Customer Visit,No,9000,M1364-M5184,Operations,3,1011.0,971.6856,105.0,624.6111
57205,BR,São Paulo,AR,Buenos Aires,Internal Business Trip,No,8000,M1364-M5188,Sales,5,1492.0,502.4644,280.0,506.2601
57206,AU,Sydney,AU,Melbourne,Customer Visit,No,9000,M1364-M5188,Services,2,588.0,209.077,70.0,258.2527
57207,AU,Sydney,AU,Brisbane,Conference/Exhibition,No,8000,M1364-M5196,Marketing,3,725.0,223.2116,105.0,263.0574
57208,AU,Sydney,AU,Brisbane,Internal Business Trip,No,8000,M1364-M5200,Marketing,5,1127.0,223.2116,175.0,295.4891
57209,BR,São Paulo,US,Miami,Conference/Exhibition,No,8000,M1364-M5211,Sales,5,2964.0,1862.2934,80.5,863.034
57210,DE,Hamburg,DE,Berlin,Customer Visit,No,9000,M1364-M5214,Executive Management,3,685.42,128.0796,39.6,7.4357
57211,US,New York,DE,Berlin,Customer Visit,Yes,9000,M1364-M5215,Ecosystem,1,1578.0,1985.8536,13.2,1064.2127
57212,AU,Sydney,SG,Singapore,Conference/Exhibition,No,6000,M1364-M5220,Customer Support,3,2054.0,1782.9322,73.5,1281.6539
57213,BR,São Paulo,US,Miami,Conference/Exhibition,No,10000,M1364-M5221,Marketing,5,3040.0,1862.2934,80.5,927.4792
57214,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,10000,M1364-M5224,Marketing,1,2604.0,4725.91,13.2,3215.7032
57215,US,New York,MX,Mexico City,Conference/Exhibition,No,7000,M1364-M5245,Sales,4,4160.0,1486.5916,77.2,2771.3515
57216,AU,Sydney,AU,Brisbane,Conference/Exhibition,No,7000,M1364-M5248,Marketing,3,704.0,223.2116,105.0,249.8444
57217,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,9000,M1364-M5249,Marketing,3,2572.0,4695.2446,39.6,2468.0174
57218,AU,Sydney,AU,Perth,Enablement,No,8000,M1364-M5252,Marketing,4,1225.0,971.6856,140.0,671.4569
57219,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,10000,M1364-M5252,Sales,1,11897.0,8429.4106,51.4,7828.4292
57220,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,6000,M1364-M5252,Customer Support,1,1747.0,753.6458,56.0,1062.349
57221,AU,Sydney,DE,Frankfurt,Customer Visit,No,10000,M1364-M5264,Engineering,1,2106.0,4883.3882,13.2,2317.5993
57222,DE,Berlin,IT,Rome,Conference/Exhibition,No,9000,M1364-M5269,Value Engineering,3,1297.0,523.7544,42.9,234.4978
57223,AU,Sydney,DE,Frankfurt,Partner Visit,No,6000,M1364-M5274,Sales,3,2702.0,4794.4396,39.6,3355.1851
57224,AU,Sydney,US,Los Angeles,Customer Visit,No,7000,M1364-M5279,Customer Support,3,2745.0,3416.9176,48.3,2183.7365
57225,BR,São Paulo,JP,Tokyo,Conference/Exhibition,Yes,6000,M1364-M5281,Customer Support,3,14070.0,15298.279599999998,117.0,9540.8834
57226,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,9000,M1364-M5284,Legal,1,1467.0,2107.427,51.4,896.9175
57227,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,9000,M1364-M5287,Marketing,1,929.0,502.4644,56.0,520.2122
57228,US,New York,MX,Mexico City,Conference/Exhibition,No,9000,M1364-M5292,Office Management,3,1958.0,1486.5916,57.9,1186.2583
57229,ZA,Cape Town,ZA,Johannesburg,Customer Visit,No,10000,M1364-M5294,Marketing,4,626.0,376.8716,205.6,287.5432
57230,AU,Sydney,CN,Beijing,Customer Visit,No,7000,M1364-M5299,Value Engineering,2,6434.0,6960.905,107.0,7603.4715
57231,US,New York,MX,Mexico City,Conference/Exhibition,Yes,8000,M1364-M5306,Sales,2,1737.0,1486.5916,38.6,1125.566
57232,AU,Sydney,SG,Singapore,Enablement,No,7000,M1364-M5308,Sales,2,5536.0,5170.3148,49.0,5975.8465
57233,DE,Berlin,FR,Paris,Customer Visit,Yes,10000,M1364-M5309,Services,3,1623.0,392.5254,20.1,255.5141
57234,DE,Berlin,FR,Paris,Conference/Exhibition,No,8000,M1364-M5310,Marketing,2,1120.0,112.8904,13.4,44.0579
57235,CN,Beijing,IN,New Delhi,Conference/Exhibition,No,9000,M1364-M5310,Value Engineering,2,1163.0,1079.4338,117.8,1328.5524
57236,AU,Sydney,NZ,Auckland,Customer Visit,No,8000,M1364-M5337,Sales,3,1104.0,640.171,31.2,690.6757
57237,DE,Berlin,ES,Madrid,Conference/Exhibition,No,7000,M1364-M5337,Value Engineering,3,908.0,548.794,21.0,146.008
57238,DE,Berlin,FR,Paris,Customer Visit,No,9000,M1364-M5362,Sales,4,1684.26,475.1922,26.8,7.4322
57239,CN,Beijing,IN,New Delhi,Partner Visit,No,8000,M1364-M5374,Value Engineering,3,1136.0,1079.4338,176.7,1166.1093
57240,DE,Berlin,IT,Rome,Conference/Exhibition,Yes,6000,M1364-M5383,Sales,1,836.0,523.7544,14.3,319.1161
57241,MX,Mexico City,US,Miami,Conference/Exhibition,Yes,8000,M1364-M5383,Legal,3,1331.0,608.0284,48.3,313.2502
57242,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,7000,M1364-M5399,Marketing,2,2494.0,4883.3882,26.4,2550.9958
57243,ES,Madrid,PT,Lisbon,Conference/Exhibition,No,8000,M1364-M5410,Customer Support,4,933.0,152.07,76.0,140.8901
57244,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,8000,M1364-M5415,Value Engineering,3,2516.0,3416.9176,48.3,1889.4486
57245,AU,Sydney,DE,Frankfurt,Customer Visit,No,6000,M1364-M5418,Marketing,3,2771.0,4794.4396,39.6,3499.9206
57246,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,8000,M1364-M5418,Marketing,2,2485.0,4695.2446,26.4,2542.4445
57247,DE,Berlin,ES,Madrid,Internal Business Trip,No,8000,M1364-M5441,Value Engineering,2,700.0,548.794,14.0,141.5836
57248,AU,Sydney,DE,Frankfurt,Customer Visit,No,9000,M1364-M5442,Legal,3,10923.0,13704.6388,39.6,13579.7171
57249,MX,Mexico City,US,Miami,Customer Visit,Yes,6000,M1364-M5445,Office Management,2,1115.0,608.0284,32.2,394.4031
57250,CN,Beijing,RU,Moscow,Conference/Exhibition,Yes,9000,M1364-M5450,Sales,3,4456.0,4760.8986,72.6,5862.4549
57251,AU,Sydney,US,Los Angeles,Internal Business Trip,No,10000,M1364-M5450,Engineering,2,10242.0,9908.699,32.2,11538.4888
57252,AU,Sydney,SG,Singapore,Customer Visit,No,7000,M1364-M5451,Ecosystem,3,1734.0,1782.9322,73.5,1083.46
57253,US,New York,CA,Toronto,Conference/Exhibition,Yes,10000,M1364-M5451,Marketing,3,1732.0,248.5826,22.2,822.8928
57254,BR,São Paulo,AR,Buenos Aires,Internal Business Trip,Yes,7000,M1364-M5457,Customer Support,6,2484.0,753.6458,336.0,1059.0271
57255,DE,Berlin,FR,Paris,Customer Visit,Yes,10000,M1364-M5464,Legal,5,2448.0,392.5254,33.5,277.6365
57256,BR,São Paulo,US,Miami,Partner Visit,No,8000,M1364-M5477,Sales,4,2255.0,1862.2934,64.4,708.8971
57257,BR,São Paulo,PT,Lisbon,Internal Business Trip,No,6000,M1364-M5494,Sales,2,8361.0,6518.6398,38.0,5295.1354
57258,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,10000,M1364-M5495,Value Engineering,3,2230.0,2107.427,154.2,1265.6503
57259,US,New York,CA,Toronto,Conference/Exhibition,No,7000,M1364-M5496,Services,1,1923.0,248.5826,7.4,1336.0184
57260,CN,Beijing,RU,Moscow,Customer Visit,No,8000,M1364-M5516,Sales,1,1167.0,1641.749,24.2,1522.9039
57261,AU,Sydney,SG,Singapore,Conference/Exhibition,No,6000,M1364-M5517,Executive Management,1,1277.0,1782.9322,24.5,1178.3529
57262,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,7000,M1364-M5535,Sales,4,2096.0,2107.427,205.6,1106.8627
57263,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,10000,M1364-M5538,Sales,3,2228.0,2107.427,154.2,1233.0955
57264,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,8000,M1364-M5538,Sales,1,11531.0,13615.7122,13.2,13657.2075
57265,AU,Sydney,CN,Beijing,Customer Visit,No,8000,M1364-M5546,Customer Support,2,1549.0,2539.644,107.0,1512.2796
57266,DE,Berlin,FR,Paris,Conference/Exhibition,Yes,7000,M1364-M5546,Operations,3,1638.0,392.5254,20.1,246.112
57267,BR,São Paulo,ZA,Johannesburg,Conference/Exhibition,No,7000,M1364-M5547,Sales,3,1881.0,2107.427,154.2,1020.4929
57268,MX,Mexico City,US,Miami,Customer Visit,No,6000,M1364-M5548,Customer Support,1,1606.0,911.981,16.1,1064.7262
57269,BR,São Paulo,AR,Buenos Aires,Customer Visit,No,9000,M1364-M5549,Marketing,4,1125.0,502.4644,224.0,380.0273
57270,CN,Beijing,IN,New Delhi,Customer Visit,Yes,8000,M1364-M5551,Executive Management,3,3764.0,3130.2438,176.7,4940.0102
57271,CN,Beijing,IN,New Delhi,Conference/Exhibition,No,9000,M1365-M5006,Sales,1,3582.0,3130.2438,58.9,5022.6821
57272,BR,São Paulo,ZA,Johannesburg,Customer Visit,No,10000,M1365-M5009,Sales,5,2276.0,2107.427,257.0,1119.486
57273,CN,Beijing,US,New York,Conference/Exhibition,No,9000,M1365-M5010,Value Engineering,5,11165.0,9010.549,80.5,13472.6233
57274,BR,São Paulo,ZA,Johannesburg,Customer Visit,Yes,10000,M1365-M5010,Sales,2,5779.0,6111.3152,102.8,3680.0195
57275,AU,Sydney,US,Los Angeles,Conference/Exhibition,No,9000,M1365-M5011,Sales,3,3262.0,3416.9176,48.3,2718.2594
57276,BR,São Paulo,AR,Buenos Aires,Conference/Exhibition,No,8000,M1365-M5016,Value Engineering,4,1230.0,502.4644,224.0,453.1095
57277,AU,Sydney,DE,Frankfurt,Internal Business Trip,No,9000,M1365-M5016,Sales,5,10416.0,13704.6388,66.0,12707.0485
57278,BR,São Paulo,US,Miami,Customer Visit,No,6000,M1365-M5023,Services,5,3207.0,1862.2934,80.5,979.3011
57279,BR,São Paulo,US,Miami,Conference/Exhibition,Yes,6000,M1365-M5025,Marketing,2,5476.0,5400.4536,32.2,3216.2799
57280,AU,Sydney,SG,Singapore,Internal Business Trip,No,10000,M1365-M5027,Marketing,1,1199.0,1782.9322,24.5,1106.2823
57281,CN,Beijing,AU,Sydney,Customer Visit,No,7000,M1365-M5042,Sales,4,2575.0,2554.4790000000003,140.0,2452.6004
57282,CN,Beijing,IN,New Delhi,Customer Visit,No,10000,M1365-M5042,Sales,5,3658.0,3130.2438,294.5,4433.826
57283,DE,Berlin,GB,London,Enablement,No,10000,M1365-M5042,Executive Management,3,1470.0,427.4834,31.2,235.6039
57284,AU,Sydney,DE,Frankfurt,Conference/Exhibition,No,7000,M1365-M5045,Services,3,2535.0,4883.3882,39.6,2375.4886
57285,AU,Sydney,US,Los Angeles,Internal Business Trip,No,6000,M1365-M5045,Value Engineering,3,2992.0,3416.9176,48.3,2416.7645
57286,CN,Beijing,RU,Moscow,Conference/Exhibition,No,8000,M1365-M5054,Sales,3,1202.0,1641.749,72.6,1208.1704
57287,MX,Mexico City,US,Miami,Customer Visit,No,9000,M1365-M5057,Customer Support,2,1017.0,608.0284,32.2,322.9886
57288,BR,São Paulo,US,Miami,Internal Business Trip,No,7000,M1365-M5063,Legal,4,2683.0,1862.2934,64.4,931.4655
