TransportationID,TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,ShippingType,ShippingTypeDescription,LegStep,TripCosts,Departure_CO2e,Return_CO2e
EF036917,49420,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1024.0,1456.1562,1456.1562
EF036918,49421,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1405.0,1053.7135,1053.7135
EF036919,49422,AU,Sydney,AU,Brisbane,10,Economy Flight,1,254.0,111.6058,111.6058
EF036920,49423,AU,Sydney,SG,Singapore,10,Economy Flight,1,785.0,891.4661,891.4661
EF036921,49424,CN,Beijing,RU,Moscow,10,Economy Flight,1,1174.0,820.8745,820.8745
EF036922,49425,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1739.0,1123.9445,1123.9445
EF036923,49426,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1902.0,1053.7135,1053.7135
EF036924,49427,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1594.0,1123.9445,1123.9445
EF036925,49428,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1937.0,1708.4588,1708.4588
BC015856,49429,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,7328.0,4954.3495,4954.3495
EF036926,49430,AU,Sydney,AU,Melbourne,10,Economy Flight,1,162.0,104.5385,104.5385
EF036927,49431,AU,Sydney,SG,Singapore,10,Economy Flight,1,1028.0,891.4661,891.4661
TR001471,49432,DE,Berlin,NL,Amsterdam,4,Train,1,149.0,27.4334,27.4334
EF036928,49433,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1851.0,1053.7135,1053.7135
EF036929,49434,US,New York,MX,Mexico City,10,Economy Flight,1,622.0,495.564,495.564
FC000904,49435,AU,Sydney,US,Los Angeles,11,First Class Flight,1,28356.0,6833.5938,6833.5938
EF036930,49436,AU,Sydney,AU,Perth,10,Economy Flight,1,472.0,485.8428,485.8428
EF036931,49437,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,2269.0,1123.9445,1123.9445
EF036932,49438,CN,Beijing,CN,Shanghai,10,Economy Flight,1,339.0,159.5767,159.5767
EF036933,49438,CN,Shanghai,GB,London,10,Economy Flight,2,1514.0,1304.9426,1304.9426
EF036934,49439,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1373.0,1053.7135,1053.7135
BC015857,49440,CN,Beijing,TR,Istanbul,12,Business Class Flight,1,4534.0,2900.1914,2900.1914
EF036935,49441,DE,Berlin,ES,Madrid,10,Economy Flight,1,250.0,274.397,274.397
EF036936,49442,AU,Sydney,SG,Singapore,10,Economy Flight,1,961.0,891.4661,891.4661
EF036937,49443,AU,Sydney,SG,Singapore,10,Economy Flight,1,859.0,891.4661,891.4661
EF036938,49443,SG,Singapore,GR,Athens,10,Economy Flight,2,591.0,1281.0192,1281.0192
EF036939,49443,GR,Athens,DE,Frankfurt,10,Economy Flight,3,400.0,269.2088,269.2088
EF036940,49444,DE,Berlin,NL,Amsterdam,10,Economy Flight,1,164.0,87.9543,87.9543
BC015858,49445,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,2987.0,1565.1219,1565.1219
EF036941,49446,CN,Beijing,IN,New Delhi,10,Economy Flight,1,825.0,539.7169,539.7169
BC015859,49447,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,2793.0,1565.1219,1565.1219
EF036942,49448,BR,São Paulo,US,Miami,10,Economy Flight,1,1273.0,931.1467,931.1467
EF036943,49449,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1655.0,1708.4588,1708.4588
CA001601,49450,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,95.21,178.5404,178.5404
BC015860,49451,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3226.0,1565.1219,1565.1219
EF036944,49452,AU,Sydney,SG,Singapore,10,Economy Flight,1,1067.0,891.4661,891.4661
EF036945,49452,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1062.0,1456.1562,1456.1562
EF036946,49453,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1864.0,1053.7135,1053.7135
EF036947,49454,AU,Sydney,AU,Melbourne,10,Economy Flight,1,189.0,104.5385,104.5385
EF036948,49455,AU,Sydney,SG,Singapore,10,Economy Flight,1,1063.0,891.4661,891.4661
EF036949,49455,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1150.0,1456.1562,1456.1562
BC015861,49456,US,New York,MX,Mexico City,12,Business Class Flight,1,1829.0,743.2958,743.2958
EF036950,49457,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1933.0,1123.9445,1123.9445
EF036951,49458,ZA,Cape Town,ZA,Johannesburg,10,Economy Flight,1,191.0,188.4358,188.4358
BC015862,49459,US,New York,FR,Paris,12,Business Class Flight,1,5275.0,2405.8845,2405.8845
EF036952,49460,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1565.0,1708.4588,1708.4588
BC015863,49461,US,New York,MX,Mexico City,12,Business Class Flight,1,1948.0,743.2958,743.2958
EF036953,49462,AU,Sydney,AU,Brisbane,10,Economy Flight,1,181.0,111.6058,111.6058
EF036954,49463,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,814.0,251.2322,251.2322
EF036955,49464,BR,São Paulo,US,Miami,10,Economy Flight,1,1089.0,931.1467,931.1467
BC015864,49465,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1352.0,376.8229,376.8229
EF036956,49466,DE,Berlin,ES,Madrid,10,Economy Flight,1,205.0,274.397,274.397
EF036957,49467,CN,Beijing,RU,Moscow,10,Economy Flight,1,1091.0,820.8745,820.8745
EF036958,49468,AU,Sydney,AU,Brisbane,10,Economy Flight,1,227.0,111.6058,111.6058
BC015865,49469,MX,Mexico City,US,Miami,12,Business Class Flight,1,1513.0,455.9905,455.9905
EF036959,49470,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,736.0,251.2322,251.2322
EF036960,49471,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1973.0,1708.4588,1708.4588
BC015866,49472,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3084.0,1565.1219,1565.1219
CA001602,49473,US,New York,CA,Toronto,16,BMW 3 plugin hybrid,1,156.69,101.2979,101.2979
CA001603,49474,US,New York,CA,Toronto,16,BMW 3 plugin hybrid,1,169.11,101.2979,101.2979
EF036961,49475,CN,Beijing,IN,New Delhi,10,Economy Flight,1,999.0,539.7169,539.7169
EF036962,49476,AU,Sydney,SG,Singapore,10,Economy Flight,1,1070.0,891.4661,891.4661
EF036963,49476,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1013.0,1456.1562,1456.1562
BC015867,49477,US,New York,FR,Paris,12,Business Class Flight,1,6286.0,2405.8845,2405.8845
EF036964,49478,CN,Beijing,IN,New Delhi,10,Economy Flight,1,871.0,539.7169,539.7169
EF036965,49479,US,New York,CA,Toronto,10,Economy Flight,1,435.0,82.8664,82.8664
FC000905,49480,DE,Berlin,ES,Madrid,11,First Class Flight,1,994.0,411.5677,411.5677
EF036966,49481,US,New York,MX,Mexico City,10,Economy Flight,1,716.0,495.564,495.564
EF036967,49482,ES,Madrid,PT,Lisbon,10,Economy Flight,1,116.0,76.035,76.035
BC015868,49483,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4022.0,2585.1574,2585.1574
BC015869,49483,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,6005.0,4222.6987,4222.6987
EF036968,49484,AU,Sydney,SG,Singapore,10,Economy Flight,1,932.0,891.4661,891.4661
EF036969,49485,AU,Sydney,CN,Shanghai,10,Economy Flight,1,1394.0,1117.6628,1117.6628
EF036970,49485,CN,Shanghai,CN,Beijing,10,Economy Flight,2,253.0,159.5767,159.5767
EF036971,49486,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1315.0,1053.7135,1053.7135
EF036972,49487,DE,Berlin,ES,Madrid,10,Economy Flight,1,259.0,274.397,274.397
EF036973,49488,AU,Sydney,CN,Shanghai,10,Economy Flight,1,1174.0,1117.6628,1117.6628
EF036974,49488,CN,Shanghai,CN,Beijing,10,Economy Flight,2,266.0,159.5767,159.5767
EF036975,49489,ZA,Cape Town,ZA,Johannesburg,10,Economy Flight,1,176.0,188.4358,188.4358
EF036976,49490,AU,Sydney,SG,Singapore,10,Economy Flight,1,1079.0,891.4661,891.4661
EF036977,49491,AU,Sydney,AE,Dubai,10,Economy Flight,1,1919.0,1354.7272,1354.7272
EF036978,49491,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,830.0,1008.2278,1008.2278
EF036979,49492,AU,Sydney,CN,Beijing,10,Economy Flight,1,1121.0,1269.822,1269.822
EF036980,49493,AU,Sydney,SG,Singapore,10,Economy Flight,1,1026.0,891.4661,891.4661
EF036981,49493,SG,Singapore,GR,Athens,10,Economy Flight,2,510.0,1281.0192,1281.0192
EF036982,49493,GR,Athens,DE,Frankfurt,10,Economy Flight,3,387.0,269.2088,269.2088
EF036983,49494,ES,Madrid,PT,Lisbon,10,Economy Flight,1,105.0,76.035,76.035
BC015870,49495,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1508.0,376.8229,376.8229
EF036984,49496,CN,Beijing,RU,Moscow,10,Economy Flight,1,899.0,820.8745,820.8745
EF036985,49497,AU,Sydney,AU,Melbourne,10,Economy Flight,1,209.0,104.5385,104.5385
EF036986,49498,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1912.0,1053.7135,1053.7135
EF036987,49499,AU,Sydney,AE,Dubai,10,Economy Flight,1,1391.0,1354.7272,1354.7272
EF036988,49499,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,596.0,1008.2278,1008.2278
EF036989,49500,JP,Fukuoka,JP,Tokyo,10,Economy Flight,1,173.0,130.658,130.658
EF036990,49501,DE,Berlin,ES,Madrid,10,Economy Flight,1,226.0,274.397,274.397
EF036991,49502,DE,Berlin,NL,Amsterdam,10,Economy Flight,1,184.0,87.9543,87.9543
FC000906,49503,AU,Sydney,SG,Singapore,11,First Class Flight,1,14277.0,3565.7387,3565.7387
FC000907,49503,SG,Singapore,DE,Frankfurt,11,First Class Flight,2,13564.0,5824.4191,5824.4191
BC015871,49504,DE,Berlin,ES,Madrid,12,Business Class Flight,1,710.0,411.5677,411.5677
EF036992,49505,CN,Beijing,RU,Moscow,10,Economy Flight,1,1015.0,820.8745,820.8745
EF036993,49506,CN,Beijing,RU,Moscow,10,Economy Flight,1,1114.0,820.8745,820.8745
BC015872,49507,AU,Sydney,AE,Dubai,12,Business Class Flight,1,7600.0,3928.5655,3928.5655
BC015873,49507,AE,Dubai,DE,Frankfurt,12,Business Class Flight,2,2560.0,2923.7539,2923.7539
EF036994,49508,US,New York,MX,Mexico City,10,Economy Flight,1,570.0,495.564,495.564
EF036995,49509,BR,São Paulo,US,Miami,10,Economy Flight,1,1067.0,931.1467,931.1467
BC015874,49510,US,New York,MX,Mexico City,12,Business Class Flight,1,1777.0,743.2958,743.2958
FC000908,49511,DE,Berlin,IT,Rome,11,First Class Flight,1,824.0,261.8772,261.8772
BC015875,49512,AU,Sydney,AU,Perth,12,Business Class Flight,1,2245.0,728.715,728.715
BC015876,49513,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1697.0,376.8229,376.8229
EF036996,49514,BR,São Paulo,US,Miami,10,Economy Flight,1,1275.0,931.1467,931.1467
EF036997,49515,DE,Berlin,GB,London,10,Economy Flight,1,121.0,142.504,142.504
EF036998,49516,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,785.0,251.2322,251.2322
EF036999,49517,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,608.0,251.2322,251.2322
EF037000,49518,AU,Sydney,SG,Singapore,10,Economy Flight,1,767.0,891.4661,891.4661
BC015877,49519,US,New York,MX,Mexico City,12,Business Class Flight,1,1576.0,743.2958,743.2958
EF037001,49520,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1317.0,1053.7135,1053.7135
EF037002,49521,AU,Sydney,SG,Singapore,10,Economy Flight,1,847.0,891.4661,891.4661
EF037003,49522,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,772.0,251.2322,251.2322
EF037004,49523,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,781.0,251.2322,251.2322
EF037005,49524,CN,Beijing,IN,New Delhi,10,Economy Flight,1,825.0,539.7169,539.7169
EF037006,49525,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1398.0,1053.7135,1053.7135
EF037007,49526,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2260.0,1708.4588,1708.4588
EF037008,49527,AU,Sydney,SG,Singapore,10,Economy Flight,1,1017.0,891.4661,891.4661
EF037009,49528,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1524.0,1708.4588,1708.4588
EF037010,49529,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1981.0,1708.4588,1708.4588
BC015878,49530,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,10603.0,4954.3495,4954.3495
EF037011,49531,BR,São Paulo,US,Miami,10,Economy Flight,1,1523.0,931.1467,931.1467
EF037012,49532,BR,São Paulo,US,Miami,10,Economy Flight,1,1248.0,931.1467,931.1467
EF037013,49533,AU,Sydney,AU,Perth,10,Economy Flight,1,522.0,485.8428,485.8428
EF037014,49534,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1674.0,1053.7135,1053.7135
EF037015,49535,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1747.0,1053.7135,1053.7135
BC015879,49536,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,10589.0,4954.3495,4954.3495
EF037016,49537,AU,Sydney,SG,Singapore,10,Economy Flight,1,888.0,891.4661,891.4661
EF037017,49538,BR,São Paulo,US,Miami,10,Economy Flight,1,1072.0,931.1467,931.1467
BC015880,49539,BR,São Paulo,US,Miami,12,Business Class Flight,1,5662.0,2700.2268,2700.2268
EF037018,49540,CN,Beijing,RU,Moscow,10,Economy Flight,1,1178.0,820.8745,820.8745
BC015881,49541,DE,Berlin,FR,Paris,12,Business Class Flight,1,597.0,196.2627,196.2627
EF037019,49542,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1296.0,1053.7135,1053.7135
TR001472,49543,DE,Berlin,FR,Paris,4,Train,1,231.0,28.2226,28.2226
TR001473,49543,DE,Berlin,FR,Paris,4,Train,2,172.0,28.2226,28.2226
BC015882,49544,AU,Sydney,AU,Perth,12,Business Class Flight,1,2621.0,728.715,728.715
EF037020,49545,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1754.0,1053.7135,1053.7135
BC015883,49546,AU,Sydney,AU,Perth,12,Business Class Flight,1,1871.0,728.715,728.715
BC015884,49547,CN,Beijing,RU,Moscow,12,Business Class Flight,1,3697.0,2380.4493,2380.4493
BC015885,49548,DE,Berlin,ES,Madrid,12,Business Class Flight,1,547.0,411.5677,411.5677
EF037021,49549,DE,Berlin,GB,London,10,Economy Flight,1,125.0,142.504,142.504
BC015886,49550,US,New York,MX,Mexico City,12,Business Class Flight,1,1363.0,743.2958,743.2958
BC015887,49551,DE,Berlin,FR,Paris,12,Business Class Flight,1,601.0,196.2627,196.2627
BC015888,49552,CN,Beijing,TR,Istanbul,12,Business Class Flight,1,4253.0,2900.1914,2900.1914
BC015889,49553,AU,Sydney,AU,Perth,12,Business Class Flight,1,2631.0,728.715,728.715
EF037022,49554,DE,Berlin,IT,Rome,10,Economy Flight,1,163.0,174.5966,174.5966
BC015890,49555,US,New York,MX,Mexico City,12,Business Class Flight,1,1751.0,743.2958,743.2958
EF037023,49556,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,756.0,251.2322,251.2322
EF037024,49557,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1473.0,1053.7135,1053.7135
CA001604,49558,US,New York,CA,Toronto,16,BMW 3 plugin hybrid,1,172.26,101.2979,101.2979
FC000909,49559,BR,São Paulo,PT,Lisbon,11,First Class Flight,1,21074.0,4495.6192,4495.6192
BC015891,49560,CN,Beijing,RU,Moscow,12,Business Class Flight,1,3634.0,2380.4493,2380.4493
EF037025,49561,AU,Sydney,AU,Perth,10,Economy Flight,1,472.0,485.8428,485.8428
EF037026,49562,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2120.0,1708.4588,1708.4588
EF037027,49563,BR,São Paulo,US,Miami,10,Economy Flight,1,1213.0,931.1467,931.1467
EF037028,49564,AU,Sydney,AU,Brisbane,10,Economy Flight,1,181.0,111.6058,111.6058
EF037029,49565,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,613.0,251.2322,251.2322
EF037030,49566,US,New York,CA,Toronto,10,Economy Flight,1,428.0,82.8664,82.8664
BC015892,49567,AU,Sydney,AE,Dubai,12,Business Class Flight,1,9021.0,3928.5655,3928.5655
BC015893,49567,AE,Dubai,DE,Frankfurt,12,Business Class Flight,2,2140.0,2923.7539,2923.7539
TR001474,49568,DE,Hamburg,DE,Berlin,4,Train,1,91.0,7.7739,7.7739
BC015894,49569,BR,São Paulo,US,Miami,12,Business Class Flight,1,4660.0,2700.2268,2700.2268
BC015895,49570,DE,Berlin,ES,Madrid,12,Business Class Flight,1,702.0,411.5677,411.5677
BC015896,49571,US,New York,MX,Mexico City,12,Business Class Flight,1,1972.0,743.2958,743.2958
EF037031,49572,DE,Berlin,IT,Rome,10,Economy Flight,1,172.0,174.5966,174.5966
EF037032,49573,MX,Mexico City,US,Miami,10,Economy Flight,1,359.0,304.0142,304.0142
EF037033,49574,MX,Mexico City,US,Miami,10,Economy Flight,1,459.0,304.0142,304.0142
BC015897,49575,DE,Berlin,GB,London,12,Business Class Flight,1,462.0,213.7417,213.7417
BC015898,49576,BR,São Paulo,US,Miami,12,Business Class Flight,1,5445.0,2700.2268,2700.2268
EF037034,49577,MX,Mexico City,US,Miami,10,Economy Flight,1,404.0,304.0142,304.0142
EF037035,49578,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1538.0,1708.4588,1708.4588
EF037036,49579,CN,Beijing,RU,Moscow,10,Economy Flight,1,813.0,820.8745,820.8745
EF037037,49580,AU,Sydney,SG,Singapore,10,Economy Flight,1,1000.0,891.4661,891.4661
EF037038,49580,SG,Singapore,GR,Athens,10,Economy Flight,2,607.0,1281.0192,1281.0192
EF037039,49580,GR,Athens,DE,Frankfurt,10,Economy Flight,3,372.0,269.2088,269.2088
BC015899,49581,US,New York,MX,Mexico City,12,Business Class Flight,1,1982.0,743.2958,743.2958
CA001605,49582,US,New York,CA,Toronto,15,Volkswagen Golf petrol,1,86.66,178.5404,178.5404
EF037040,49583,ES,Madrid,PT,Lisbon,10,Economy Flight,1,135.0,76.035,76.035
EF037041,49584,AU,Sydney,AU,Perth,10,Economy Flight,1,524.0,485.8428,485.8428
TR001475,49585,JP,Fukuoka,JP,Tokyo,4,Train,1,314.0,21.8785,21.8785
EF037042,49586,AU,Sydney,AU,Melbourne,10,Economy Flight,1,182.0,104.5385,104.5385
EF037043,49587,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1659.0,1708.4588,1708.4588
BC015900,49588,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1745.0,376.8229,376.8229
BC015901,49589,US,New York,MX,Mexico City,12,Business Class Flight,1,1714.0,743.2958,743.2958
EF037044,49590,AU,Sydney,SG,Singapore,10,Economy Flight,1,917.0,891.4661,891.4661
EF037045,49591,BR,São Paulo,US,Miami,10,Economy Flight,1,1398.0,931.1467,931.1467
EF037046,49592,AU,Sydney,SG,Singapore,10,Economy Flight,1,854.0,891.4661,891.4661
EF037047,49592,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1298.0,1456.1562,1456.1562
EF037048,49593,AU,Sydney,US,Los Angeles,10,Economy Flight,1,1709.0,1708.4588,1708.4588
BC015902,49594,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3439.0,1565.1219,1565.1219
EF037049,49595,AU,Sydney,AU,Perth,10,Economy Flight,1,597.0,485.8428,485.8428
TR001476,49596,DE,Berlin,NL,Amsterdam,4,Train,1,176.0,27.4334,27.4334
EF037050,49597,BR,São Paulo,AR,Buenos Aires,10,Economy Flight,1,667.0,251.2322,251.2322
BC015903,49598,BR,São Paulo,AE,Dubai,12,Business Class Flight,1,7689.0,5858.1404,5858.1404
BC015904,49598,AE,Dubai,JP,Tokyo,12,Business Class Flight,2,7174.0,2602.9668,2602.9668
EF037051,49599,AU,Sydney,AE,Dubai,10,Economy Flight,1,1489.0,1354.7272,1354.7272
EF037052,49599,AE,Dubai,DE,Frankfurt,10,Economy Flight,2,788.0,1008.2278,1008.2278
BC015905,49600,DE,Berlin,ES,Madrid,12,Business Class Flight,1,578.0,411.5677,411.5677
BC015906,49601,CN,Beijing,IN,New Delhi,12,Business Class Flight,1,3456.0,1565.1219,1565.1219
EF037053,49602,BR,São Paulo,US,Miami,10,Economy Flight,1,1265.0,931.1467,931.1467
BC015907,49603,BR,São Paulo,AR,Buenos Aires,12,Business Class Flight,1,1650.0,376.8229,376.8229
CA001606,49604,DE,Berlin,ES,Madrid,13,BMW 3 diesel,1,116.24,493.3779,493.3779
EF037054,49605,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2261.0,1708.4588,1708.4588
BC015908,49606,AU,Sydney,US,Los Angeles,12,Business Class Flight,1,9227.0,4954.3495,4954.3495
EF037055,49607,CN,Beijing,IN,New Delhi,10,Economy Flight,1,880.0,539.7169,539.7169
EF037056,49608,AU,Sydney,SG,Singapore,10,Economy Flight,1,765.0,891.4661,891.4661
EF037057,49608,SG,Singapore,DE,Frankfurt,10,Economy Flight,2,1291.0,1456.1562,1456.1562
EF037058,49609,CN,Beijing,RU,Moscow,10,Economy Flight,1,971.0,820.8745,820.8745
CA001607,49610,DE,Hamburg,DE,Berlin,13,BMW 3 diesel,1,127.8,60.7452,60.7452
EF037059,49611,AU,Sydney,CN,Beijing,10,Economy Flight,1,1286.0,1269.822,1269.822
EF037060,49612,AU,Sydney,AU,Brisbane,10,Economy Flight,1,223.0,111.6058,111.6058
EF037061,49613,US,New York,CA,Toronto,10,Economy Flight,1,449.0,82.8664,82.8664
BC015909,49614,US,New York,CA,Toronto,12,Business Class Flight,1,937.0,124.2913,124.2913
BC015910,49615,DE,Berlin,GB,London,12,Business Class Flight,1,507.0,213.7417,213.7417
EF037062,49616,CN,Beijing,IN,New Delhi,10,Economy Flight,1,709.0,539.7169,539.7169
BC015911,49617,AU,Sydney,CN,Beijing,12,Business Class Flight,1,5668.0,3682.3494,3682.3494
EF037063,49618,BR,São Paulo,US,Miami,10,Economy Flight,1,1393.0,931.1467,931.1467
EF037064,49619,US,New York,CA,Toronto,10,Economy Flight,1,475.0,82.8664,82.8664
EF037065,49620,AU,Sydney,AU,Brisbane,10,Economy Flight,1,211.0,111.6058,111.6058
EF037066,49621,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2036.0,1708.4588,1708.4588
BC015912,49622,DE,Berlin,ES,Madrid,12,Business Class Flight,1,669.0,411.5677,411.5677
TR001477,49623,DE,Berlin,NL,Amsterdam,4,Train,1,193.0,27.4334,27.4334
BC015913,49624,CN,Beijing,US,New York,12,Business Class Flight,1,10501.0,4505.2745,4505.2745
EF037067,49625,AU,Sydney,NZ,Auckland,10,Economy Flight,1,525.0,320.0855,320.0855
EF037068,49626,AU,Sydney,NZ,Auckland,10,Economy Flight,1,637.0,320.0855,320.0855
EF037069,49627,AU,Sydney,SG,Singapore,10,Economy Flight,1,1064.0,891.4661,891.4661
EF037070,49628,AU,Sydney,AU,Melbourne,10,Economy Flight,1,178.0,104.5385,104.5385
BC015914,49629,US,New York,CA,Toronto,12,Business Class Flight,1,1076.0,124.2913,124.2913
BC015915,49630,BR,São Paulo,ZA,Johannesburg,12,Business Class Flight,1,5389.0,3055.6576,3055.6576
EF037071,49631,BR,São Paulo,PT,Lisbon,10,Economy Flight,1,1715.0,1123.9445,1123.9445
BC015916,49632,AU,Sydney,CN,Shanghai,12,Business Class Flight,1,4920.0,3241.1036,3241.1036
BC015917,49632,CN,Shanghai,CN,Beijing,12,Business Class Flight,2,821.0,239.3489,239.3489
BC015918,49633,DE,Berlin,GB,London,12,Business Class Flight,1,454.0,213.7417,213.7417
EF037072,49634,AU,Sydney,US,Los Angeles,10,Economy Flight,1,2175.0,1708.4588,1708.4588
EF037073,49635,BR,São Paulo,US,Miami,10,Economy Flight,1,1189.0,931.1467,931.1467
EF037074,49636,AU,Sydney,CN,Beijing,10,Economy Flight,1,1056.0,1269.822,1269.822
EF037075,49637,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1461.0,1053.7135,1053.7135
BC015919,49638,AU,Sydney,SG,Singapore,12,Business Class Flight,1,4879.0,2585.1574,2585.1574
BC015920,49638,SG,Singapore,DE,Frankfurt,12,Business Class Flight,2,5287.0,4222.6987,4222.6987
EF037076,49639,CN,Beijing,CN,Shanghai,10,Economy Flight,1,332.0,159.5767,159.5767
EF037077,49639,CN,Shanghai,AU,Sydney,10,Economy Flight,2,1064.0,1117.6628,1117.6628
EF037078,49640,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1691.0,1053.7135,1053.7135
TR001478,49641,DE,Berlin,ES,Madrid,4,Train,1,481.0,66.7122,66.7122
TR001479,49641,DE,Berlin,ES,Madrid,4,Train,2,494.0,66.7122,66.7122
EF037079,49642,CN,Beijing,RU,Moscow,10,Economy Flight,1,1074.0,820.8745,820.8745
EF037080,49643,DE,Berlin,ES,Madrid,10,Economy Flight,1,256.0,274.397,274.397
EF037081,49644,AU,Sydney,NZ,Auckland,10,Economy Flight,1,476.0,320.0855,320.0855
TR001480,49645,JP,Fukuoka,JP,Tokyo,4,Train,1,306.0,21.8785,21.8785
EF037082,49646,AU,Sydney,SG,Singapore,10,Economy Flight,1,882.0,891.4661,891.4661
EF037083,49647,DE,Berlin,ES,Madrid,10,Economy Flight,1,264.0,274.397,274.397
EF037084,49648,BR,São Paulo,ZA,Johannesburg,10,Economy Flight,1,1632.0,1053.7135,1053.7135
EF037085,49649,US,New York,MX,Mexico City,10,Economy Flight,1,644.0,495.564,495.564
